time,cp,lsp,swvl1,ro,sd,dis
2002-10-13,0.00034369092,0.0020891756,0.39855695,6.674187e-05,0.0033857034999999996,1485.4495236537323
2002-10-14,0.00028235502999999996,0.005549865,0.4009548,7.036314500000001e-05,0.0031822738,1325.717759592276
2002-10-15,0.0002750575,0.0029743775,0.40131512,6.60079e-05,0.0021587252,1431.951811207661
2002-10-16,0.0019775167999999997,0.0019088034,0.40045783,6.708617e-05,0.0012380625,1500.3989238898398
2002-10-17,0.0038080685999999997,0.013549393,0.41674587,0.0001267483,0.0009938002,1401.8112573729304
2002-10-18,0.0034317374,0.005412773,0.41750002,8.337835e-05,0.00298491,1405.8353310748657
2002-10-19,0.0031004684999999996,0.0008210538700000001,0.40827414,6.923853e-05,0.0034246840000000003,1552.8793198075539
2002-10-20,2.1584030000000002e-06,3.1011189e-06,0.39354447,6.311818e-05,0.0034486302000000003,1582.5596389792404
2002-10-21,0.0011974550999999999,0.0010797743,0.39199394,7.167621e-05,0.0028310378999999997,1652.4962269262576
2002-10-22,0.0018520916000000001,0.0009919489,0.39680192,8.368381e-05,0.0020183516,1910.7470389744472
2002-10-23,0.003093375,0.0030699044,0.39676999999999996,9.196165000000001e-05,0.0016198813,1727.0407267016553
2002-10-24,0.0007901267,0.0007835589299999999,0.39521277,6.854277e-05,0.002446379,1647.1838221310707
2002-10-25,0.0026809757,0.0043330933,0.3987412,9.105268e-05,0.0026892879999999997,1598.9468958991079
2002-10-26,0.0026329162,0.00025981417,0.39915029999999996,7.909911999999999e-05,0.0029231731,1825.9404010638236
2002-10-27,0.0018253904,0.0011782529,0.39011157,8.191777e-05,0.0028940588,1807.2067293484947
2002-10-28,0.0016290242,0.00043394137,0.3886656,7.260933e-05,0.0036967046999999997,1682.5057397300282
2002-10-29,0.00019436453,7.0158735e-06,0.37949866,6.973622e-05,0.0038511206,1692.8974150498875
2002-10-30,0.0034977403,0.0017153161,0.39067490000000005,7.885859000000001e-05,0.0035762484000000003,1560.6359115884936
2002-10-31,0.0031983033,0.0016230621,0.4004208,8.139171999999999e-05,0.003035859,1677.8269907926024
2011-06-10,0.0015163379,0.0009331804,0.35211194,3.7499209999999996e-05,0.0003111864,929.7682400356061
2011-06-11,0.0034392932,0.0033071102000000003,0.35774505,5.2398307e-05,0.00022521833,960.9325571540977
2011-06-12,0.0010433575,0.0009338724,0.36049974,3.550715e-05,0.00021882635,906.0396412325185
2011-06-13,0.0012699431,0.0025418163000000002,0.3522659,4.2743940000000005e-05,0.00028343571,921.3955355144826
2011-06-14,0.0026798989000000003,0.0005027428,0.35336924,3.3728455e-05,0.00020771041000000002,855.5433179246603
2011-06-15,0.0004963954,3.7236918e-05,0.34354229999999997,2.5681276e-05,0.00010380337,767.3480140690278
2011-06-16,0.005310099,0.0018793963,0.33966976,5.266616999999999e-05,6.385861999999999e-05,973.5540809276727
2011-06-17,0.0021949578,0.0031958325,0.36429745,4.3519412e-05,0.00010540876,870.733573989125
2011-06-18,0.0049515925,0.014754743,0.39840624,0.00012545024,0.0003606591,1264.638722463344
2011-06-19,0.0043473504,0.0009551353,0.39363977,4.5973276e-05,0.0013407887,1036.705043756187
2011-06-20,0.0013776976999999998,0.00046250614,0.37632072,3.548817e-05,0.0007249852,933.7826706103484
2011-06-21,0.0010560689,0.00013614056,0.36632526,3.4550907e-05,0.00024139088,948.5813936315749
2011-06-22,0.0060993372,0.0020636427,0.36312687,6.899959e-05,6.371499e-05,1224.3376353080282
2011-06-23,0.0050337063,0.0029079565000000003,0.38699532,6.826357e-05,0.00021528527999999998,1236.0948013442526
2011-06-24,0.0019839914,0.000764476,0.37655029999999995,4.7597056000000005e-05,0.00040127538,1176.7917649020212
2011-06-25,0.0004902541,0.0011190579,0.3619755,3.979073e-05,0.00031378973,1003.1234800748127
2011-06-26,0.00055264955,0.0014707524,0.35858762,4.1618452e-05,0.000116891126,1016.0628666152894
2011-06-27,1.1618444999999999e-06,1.62363e-06,0.33974367,3.1691496e-05,9.544903e-05,904.9568395400943
2011-06-28,9.940071e-07,2.437346e-09,0.32125324,3.0616407e-05,4.7297613e-05,878.0095813622241
2011-06-29,0.0029489303000000003,0.0015128365,0.31581348,4.3883894e-05,4.4421292999999995e-05,908.58269939361
2011-06-30,0.0034338678000000004,0.014329563,0.3772763,0.00014881701000000002,0.00015289587999999999,1490.5434239605352
2011-07-01,0.006989609,0.0013889798,0.3795775,6.0828669999999994e-05,0.00038556958,1141.468875264623
2011-07-02,0.0022418345,0.00030899796,0.3755595,4.3609016e-05,0.0005140909999999999,1114.9300119204945
